,STATION,NAME,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,DT,year
2860,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-10-31,0.0,"T,,W,2400",,,,,65.0,"H,,S",69,",,W",63,",,W",2017-10-31,2017
2861,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-01,0.0,",,W,2400",,,,,66.0,"H,,S",69,",,W",64,",,W",2017-11-01,2017
2862,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-02,0.07,",,W,2400",,,,,64.0,"H,,S",68,",,W",58,",,W",2017-11-02,2017
2863,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-03,0.02,",,W,2400",,,,,64.0,"H,,S",71,",,W",59,",,W",2017-11-03,2017
2864,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-04,0.0,",,W,2400",,,,,64.0,"H,,S",69,",,W",57,",,W",2017-11-04,2017
2865,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-05,0.0,"T,,W,2400",,,,,64.0,"H,,S",69,",,W",60,",,W",2017-11-05,2017
2866,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-06,0.0,"T,,W,2400",,,,,63.0,"H,,S",69,",,W",59,",,W",2017-11-06,2017
2867,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-07,0.0,",,W,2400",,,,,65.0,"H,,S",72,",,W",59,",,W",2017-11-07,2017
2868,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-08,0.0,",,W,2400",,,,,65.0,"H,,S",74,",,W",57,",,W",2017-11-08,2017
2869,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-09,0.0,",,W,2400",,,,,65.0,"H,,S",70,",,W",60,",,W",2017-11-09,2017
2870,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-10,0.0,",,W,2400",,,,,64.0,"H,,S",69,",,W",57,",,W",2017-11-10,2017
2871,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-11,0.0,",,W,2400",,,,,62.0,"H,,S",70,",,W",55,",,W",2017-11-11,2017
2872,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-12,0.0,",,W,2400",,,,,62.0,"H,,S",68,",,W",56,",,W",2017-11-12,2017
2873,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-13,0.0,",,W,2400",,,,,62.0,"H,,S",70,",,W",54,",,W",2017-11-13,2017
2874,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-14,0.0,",,W,2400",,,,,63.0,"H,,S",74,",,W",54,",,W",2017-11-14,2017
2875,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-15,0.0,",,W,2400",,,,,65.0,"H,,S",76,",,W",57,",,W",2017-11-15,2017
2876,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-16,0.0,",,W,2400",,,,,67.0,"H,,S",76,",,W",58,",,W",2017-11-16,2017
2877,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-17,0.0,"T,,W,2400",,,,,67.0,"H,,S",70,",,W",60,",,W",2017-11-17,2017
2878,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-18,0.0,",,W,2400",,,,,64.0,"H,,S",76,",,W",55,",,W",2017-11-18,2017
2879,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-19,0.0,",,W,2400",,,,,65.0,"H,,S",76,",,W",56,",,W",2017-11-19,2017
2880,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-20,0.0,",,W,2400",,,,,62.0,"H,,S",72,",,W",52,",,W",2017-11-20,2017
2881,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-21,0.0,",,W,2400",,,,,67.0,"H,,S",79,",,W",58,",,W",2017-11-21,2017
2882,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-22,0.0,",,W,2400",,,,,74.0,"H,,S",94,",,W",62,",,W",2017-11-22,2017
2883,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-23,0.0,",,W,2400",,,,,77.0,"H,,S",91,",,W",64,",,W",2017-11-23,2017
2884,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-24,0.0,",,W,2400",,,,,69.0,"H,,S",82,",,W",58,",,W",2017-11-24,2017
2885,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-25,0.0,",,W,2400",,,,,69.0,"H,,S",82,",,W",59,",,W",2017-11-25,2017
2886,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-26,0.0,",,W,2400",,,,,61.0,"H,,S",65,",,W",59,",,W",2017-11-26,2017
2887,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-27,0.01,",,W,2400",,,,,62.0,"H,,S",67,",,W",56,",,W",2017-11-27,2017
2888,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-28,0.0,",,W,2400",,,,,61.0,"H,,S",77,",,W",50,",,W",2017-11-28,2017
2889,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-29,0.0,",,W,2400",,,,,62.0,"H,,S",74,",,W",54,",,W",2017-11-29,2017
2890,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-11-30,0.0,",,W,2400",,,,,61.0,"H,,S",72,",,W",52,",,W",2017-11-30,2017
2891,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-01,0.0,",,W,2400",,,,,61.0,"H,,S",69,",,W",53,",,W",2017-12-01,2017
2892,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-02,0.0,",,W,2400",,,,,61.0,"H,,S",71,",,W",52,",,W",2017-12-02,2017
2893,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-03,0.0,",,W,2400",,,,,60.0,"H,,S",67,",,W",53,",,W",2017-12-03,2017
2894,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-04,0.0,",,W,2400",,,,,61.0,"H,,S",73,",,W",55,",,W",2017-12-04,2017
2895,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-05,0.0,",,W,2400",,,,,63.0,"H,,S",74,",,W",51,",,W",2017-12-05,2017
2896,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-06,0.0,",,W,2400",,,,,61.0,"H,,S",75,",,W",45,",,W",2017-12-06,2017
2897,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-07,0.0,",,W,2400",,,,,65.0,"H,,S",80,",,W",47,",,W",2017-12-07,2017
2898,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-08,0.0,",,W,2400",,,,,67.0,"H,,S",78,",,W",52,",,W",2017-12-08,2017
2899,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-09,0.0,",,W,2400",,,,,67.0,"H,,S",86,",,W",52,",,W",2017-12-09,2017
2900,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-10,0.0,",,W,2400",,,,,69.0,"H,,S",85,",,W",51,",,W",2017-12-10,2017
2901,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-11,0.0,",,W,2400",,,,,71.0,"H,,S",83,",,W",57,",,W",2017-12-11,2017
2902,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-12,0.0,",,W,2400",,,,,66.0,"H,,S",82,",,W",54,",,W",2017-12-12,2017
2903,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-13,0.0,",,W,2400",,,,,65.0,"H,,S",80,",,W",51,",,W",2017-12-13,2017
2904,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-14,0.0,",,W,2400",,,,,61.0,"H,,S",72,",,W",49,",,W",2017-12-14,2017
2905,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-15,0.0,",,W,2400",,,,,64.0,"H,,S",81,",,W",51,",,W",2017-12-15,2017
2906,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-16,0.0,"T,,W,2400",,,,,61.0,"H,,S",66,",,W",53,",,W",2017-12-16,2017
2907,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-17,0.0,",,W,2400",,,,,62.0,"H,,S",74,",,W",56,",,W",2017-12-17,2017
2908,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-18,0.0,",,W,2400",,,,,62.0,"H,,S",72,",,W",50,",,W",2017-12-18,2017
2909,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-19,0.0,",,W,2400",,,,,58.0,"H,,S",67,",,W",49,",,W",2017-12-19,2017
2910,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-20,0.01,",,W,2400",,,,,56.0,"H,,S",60,",,W",47,",,W",2017-12-20,2017
2911,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-21,0.0,",,W,2400",,,,,55.0,"H,,S",62,",,W",49,",,W",2017-12-21,2017
2912,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-22,0.0,",,W,2400",,,,,54.0,"H,,S",64,",,W",41,",,W",2017-12-22,2017
2913,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-23,0.0,",,W,2400",,,,,56.0,"H,,S",65,",,W",46,",,W",2017-12-23,2017
2914,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-24,0.0,",,W,2400",,,,,58.0,"H,,S",71,",,W",48,",,W",2017-12-24,2017
2915,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-25,0.0,",,W,2400",,,,,56.0,"H,,S",67,",,W",48,",,W",2017-12-25,2017
2916,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-26,0.0,",,W,2400",,,,,56.0,"H,,S",64,",,W",47,",,W",2017-12-26,2017
2917,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-27,0.0,",,W,2400",,,,,59.0,"H,,S",74,",,W",49,",,W",2017-12-27,2017
2918,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-28,0.0,",,W,2400",,,,,59.0,"H,,S",72,",,W",50,",,W",2017-12-28,2017
2919,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-29,0.0,",,W,2400",,,,,63.0,"H,,S",79,",,W",51,",,W",2017-12-29,2017
2920,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-30,0.0,",,W,2400",,,,,60.0,"H,,S",68,",,W",50,",,W",2017-12-30,2017
2921,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2017-12-31,0.0,",,W,2400",,,,,56.0,"H,,S",65,",,W",52,",,W",2017-12-31,2017
2922,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-01,0.0,",,W,2400",,,,,57.0,"H,,S",67,",,W",48,",,W",2018-01-01,2018
2923,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-02,0.0,",,W,2400",,,,,60.0,"H,,S",76,",,W",54,",,W",2018-01-02,2018
2924,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-03,0.0,",,W,2400",,,,,62.0,"H,,S",76,",,W",54,",,W",2018-01-03,2018
2925,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-04,0.0,",,W,2400",,,,,62.0,"H,,S",74,",,W",55,",,W",2018-01-04,2018
2926,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-05,0.0,",,W,2400",,,,,62.0,"H,,S",69,",,W",56,",,W",2018-01-05,2018
2927,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-06,0.0,"T,,W,2400",,,,,60.0,"H,,S",64,",,W",57,",,W",2018-01-06,2018
2928,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-07,0.0,",,W,2400",,,,,62.0,"H,,S",69,",,W",57,",,W",2018-01-07,2018
2929,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-08,0.28,",,W,2400",,,,,63.0,"H,,S",67,",,W",60,",,W",2018-01-08,2018
2930,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-09,1.12,",,W,2400",,,,,60.0,"H,,S",63,",,W",53,",,W",2018-01-09,2018
2931,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-10,0.0,",,W,2400",,,,,56.0,"H,,S",64,",,W",50,",,W",2018-01-10,2018
2932,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-11,0.0,",,W,2400",,,,,57.0,"H,,S",67,",,W",50,",,W",2018-01-11,2018
2933,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-12,0.0,",,W,2400",,,,,58.0,"H,,S",67,",,W",52,",,W",2018-01-12,2018
2934,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-13,0.0,",,W,2400",,,,,65.0,"H,,S",86,",,W",57,",,W",2018-01-13,2018
2935,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-14,0.0,",,W,2400",,,,,71.0,"H,,S",83,",,W",58,",,W",2018-01-14,2018
2936,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-15,0.0,",,W,2400",,,,,62.0,"H,,S",64,",,W",52,",,W",2018-01-15,2018
2937,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-16,0.0,",,W,2400",,,,,60.0,"H,,S",68,",,W",54,",,W",2018-01-16,2018
2938,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-17,0.0,",,W,2400",,,,,62.0,"H,,S",74,",,W",54,",,W",2018-01-17,2018
2939,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-18,0.0,",,W,2400",,,,,63.0,"H,,S",72,",,W",54,",,W",2018-01-18,2018
2940,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-19,0.0,"T,,W,2400",,,,,60.0,"H,,S",63,",,W",54,",,W",2018-01-19,2018
2941,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-20,0.0,"T,,W,2400",,,,,57.0,"H,,S",63,",,W",53,",,W",2018-01-20,2018
2942,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-21,0.0,",,W,2400",,,,,55.0,"H,,S",63,",,W",44,",,W",2018-01-21,2018
2943,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-22,0.0,",,W,2400",,,,,56.0,"H,,S",67,",,W",46,",,W",2018-01-22,2018
2944,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-23,0.0,",,W,2400",,,,,59.0,"H,,S",75,",,W",48,",,W",2018-01-23,2018
2945,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-24,0.0,",,W,2400",,,,,61.0,"H,,S",75,",,W",49,",,W",2018-01-24,2018
2946,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-25,0.0,"T,,W,2400",,,,,57.0,"H,,S",62,",,W",48,",,W",2018-01-25,2018
2947,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-26,0.0,",,W,2400",,,,,57.0,"H,,S",65,",,W",48,",,W",2018-01-26,2018
2948,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-27,0.0,",,W,2400",,,,,59.0,"H,,S",74,",,W",47,",,W",2018-01-27,2018
2949,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-28,0.0,",,W,2400",,,,,65.0,"H,,S",82,",,W",50,",,W",2018-01-28,2018
2950,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-29,0.0,",,W,2400",,,,,73.0,"H,,S",89,",,W",54,",,W",2018-01-29,2018
2951,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-30,0.0,",,W,2400",,,,,72.0,"H,,S",80,",,W",59,",,W",2018-01-30,2018
2952,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-01-31,0.0,",,W,2400",,,,,65.0,"H,,S",78,",,W",55,",,W",2018-01-31,2018
2953,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-01,0.0,",,W,2400",,,,,62.0,"H,,S",71,",,W",53,",,W",2018-02-01,2018
2954,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-02,0.0,",,W,2400",,,,,63.0,"H,,S",79,",,W",54,",,W",2018-02-02,2018
2955,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-03,0.0,",,W,2400",,,,,63.0,"H,,S",75,",,W",53,",,W",2018-02-03,2018
2956,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-04,0.0,",,W,2400",,,,,62.0,"H,,S",76,",,W",53,",,W",2018-02-04,2018
2957,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-05,0.0,",,W,2400",,,,,61.0,"H,,S",69,",,W",51,",,W",2018-02-05,2018
2958,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-06,0.0,",,W,2400",,,,,58.0,"H,,S",68,",,W",54,",,W",2018-02-06,2018
2959,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-07,0.0,",,W,2400",,,,,61.0,"H,,S",81,",,W",51,",,W",2018-02-07,2018
2960,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-08,0.0,",,W,2400",,,,,62.0,"H,,S",78,",,W",52,",,W",2018-02-08,2018
2961,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-09,0.0,",,W,2400",,,,,61.0,"H,,S",72,",,W",51,",,W",2018-02-09,2018
2962,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-10,0.0,",,W,2400",,,,,60.0,"H,,S",64,",,W",57,",,W",2018-02-10,2018
2963,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-11,0.0,",,W,2400",,,,,59.0,"H,,S",68,",,W",51,",,W",2018-02-11,2018
2964,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-12,0.0,"T,,W,2400",,,,,58.0,"H,,S",62,",,W",52,",,W",2018-02-12,2018
2965,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-13,0.0,"T,,W,2400",,,,,56.0,"H,,S",66,",,W",50,",,W",2018-02-13,2018
2966,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-14,0.0,"T,,W,2400",,,,,61.0,"H,,S",68,",,W",56,",,W",2018-02-14,2018
2967,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-15,0.0,",,W,2400",,,,,61.0,"H,,S",70,",,W",52,",,W",2018-02-15,2018
2968,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-16,0.0,",,W,2400",,,,,62.0,"H,,S",74,",,W",50,",,W",2018-02-16,2018
2969,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-17,0.0,",,W,2400",,,,,61.0,"H,,S",72,",,W",51,",,W",2018-02-17,2018
2970,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-18,0.0,",,W,2400",,,,,59.0,"H,,S",64,",,W",51,",,W",2018-02-18,2018
2971,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-19,0.0,"T,,W,2400",,,,,55.0,"H,,S",59,",,W",49,",,W",2018-02-19,2018
2972,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-20,0.0,",,W,2400",,,,,51.0,"H,,S",60,",,W",41,",,W",2018-02-20,2018
2973,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-21,0.0,",,W,2400",,,,,53.0,"H,,S",60,",,W",46,",,W",2018-02-21,2018
2974,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-22,0.0,",,W,2400",,,,,53.0,"H,,S",59,",,W",43,",,W",2018-02-22,2018
2975,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-23,0.0,",,W,2400",,,,,53.0,"H,,S",59,",,W",47,",,W",2018-02-23,2018
2976,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-24,0.0,",,W,2400",,,,,52.0,"H,,S",60,",,W",42,",,W",2018-02-24,2018
2977,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-25,0.0,",,W,2400",,,,,54.0,"H,,S",68,",,W",44,",,W",2018-02-25,2018
2978,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-26,0.1,",,W,2400",,,,,56.0,"H,,S",65,",,W",45,",,W",2018-02-26,2018
2979,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-27,0.0,"T,,W,2400",,,,,52.0,"H,,S",57,",,W",47,",,W",2018-02-27,2018
2980,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-02-28,0.0,",,W,2400",,,,,51.0,"H,,S",62,",,W",40,",,W",2018-02-28,2018
2981,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-01,0.0,",,W,2400",,,,,54.0,"H,,S",61,",,W",46,",,W",2018-03-01,2018
2982,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-02,0.38,",,W,2400",,,,,55.0,"H,,S",60,",,W",51,",,W",2018-03-02,2018
2983,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-03,0.1,",,W,2400",,,,,55.0,"H,,S",60,",,W",51,",,W",2018-03-03,2018
2984,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-04,0.0,",,W,2400",,,,,53.0,"H,,S",61,",,W",44,",,W",2018-03-04,2018
2985,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-05,0.0,",,W,2400",,,,,57.0,"H,,S",73,",,W",44,",,W",2018-03-05,2018
2986,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-06,0.0,",,W,2400",,,,,62.0,"H,,S",77,",,W",49,",,W",2018-03-06,2018
2987,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-07,0.0,",,W,2400",,,,,60.0,"H,,S",69,",,W",53,",,W",2018-03-07,2018
2988,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-08,0.0,",,W,2400",,,,,59.0,"H,,S",70,",,W",51,",,W",2018-03-08,2018
2989,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-09,0.0,",,W,2400",,,,,60.0,"H,,S",68,",,W",53,",,W",2018-03-09,2018
2990,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-10,0.56,",,W,2400",,,,,58.0,"H,,S",60,",,W",56,",,W",2018-03-10,2018
2991,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-11,0.03,",,W,2400",,,,,59.0,"H,,S",68,",,W",57,",,W",2018-03-11,2018
2992,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-12,0.0,"T,,W,2400",,,,,61.0,"H,,S",64,",,W",58,",,W",2018-03-12,2018
2993,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-13,0.03,",,W,2400",,,,,60.0,"H,,S",65,",,W",58,",,W",2018-03-13,2018
2994,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-14,0.04,",,W,2400",,,,,59.0,"H,,S",63,",,W",55,",,W",2018-03-14,2018
2995,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-15,0.07,",,W,2400",,,,,58.0,"H,,S",62,",,W",54,",,W",2018-03-15,2018
2996,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-16,0.22,",,W,2400",,,,,56.0,"H,,S",61,",,W",52,",,W",2018-03-16,2018
2997,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-17,0.0,",,W,2400",,,,,55.0,"H,,S",59,",,W",52,",,W",2018-03-17,2018
2998,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-18,0.0,",,W,2400",,,,,54.0,"H,,S",61,",,W",46,",,W",2018-03-18,2018
2999,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-19,0.0,",,W,2400",,,,,58.0,"H,,S",70,",,W",50,",,W",2018-03-19,2018
3000,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-20,0.0,"T,,W,2400",,,,,60.0,"H,,S",67,",,W",54,",,W",2018-03-20,2018
3001,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-21,0.13,",,W,2400",,,,,60.0,"H,,S",66,",,W",56,",,W",2018-03-21,2018
3002,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-22,0.49,",,W,2400",,,,,62.0,"H,,S",63,",,W",57,",,W",2018-03-22,2018
3003,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-23,0.02,",,W,2400",,,,,59.0,"H,,S",63,",,W",55,",,W",2018-03-23,2018
3004,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-24,0.0,",,W,2400",,,,,57.0,"H,,S",62,",,W",50,",,W",2018-03-24,2018
3005,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-25,0.0,",,W,2400",,,,,56.0,"H,,S",61,",,W",51,",,W",2018-03-25,2018
3006,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-26,0.0,",,W,2400",,,,,58.0,"H,,S",69,",,W",52,",,W",2018-03-26,2018
3007,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-27,0.0,",,W,2400",,,,,63.0,"H,,S",79,",,W",50,",,W",2018-03-27,2018
3008,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-28,0.0,",,W,2400",,,,,61.0,"H,,S",70,",,W",52,",,W",2018-03-28,2018
3009,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2018-03-29,0.0,",,W,2400",,,,,58.0,"H,,S",63,",,W",53,",,W",2018-03-29,2018
